UTC,weather,pm25,temp
2841,2.0,69.976744186,274.785658915
2842,2.0,69.7209302326,274.777906977
2843,2.0,69.4651162791,274.770155039
2844,2.0,69.2093023256,274.762403101
2845,2.0,68.9534883721,274.754651163
2846,2.0,68.6976744186,274.746899225
2847,2.0,68.4418604651,274.739147287
2848,2.0,68.1860465116,274.731395349
2849,2.0,67.9302325581,274.723643411
2850,2.0,67.6744186047,274.715891473
2851,2.0,67.4186046512,274.708139535
2852,2.0,67.1627906977,274.700387597
2853,2.0,66.9069767442,274.692635659
2854,2.0,66.6511627907,274.684883721
2855,2.0,66.3953488372,274.677131783
2856,2.0,66.1395348837,274.669379845
2857,2.0,65.8837209302,274.661627907
2858,2.0,65.6279069767,274.653875969
2859,4.0,65.3720930233,274.646124031
2860,4.0,65.1162790698,274.638372093
2861,4.0,64.8604651163,274.630620155
2862,4.0,64.6046511628,274.622868217
2863,4.0,64.3488372093,274.615116279
2864,4.0,64.0930232558,274.607364341
2865,4.0,63.8372093023,274.599612403
2866,4.0,63.5813953488,274.591860465
2867,4.0,63.3255813953,274.584108527
2868,4.0,63.0697674419,274.576356589
2869,4.0,62.8139534884,274.568604651
2870,4.0,62.5581395349,274.560852713
2871,4.0,62.3023255814,274.553100775
2872,4.0,62.0465116279,274.545348837
2873,4.0,61.7906976744,274.537596899
2874,4.0,61.5348837209,274.529844961
2875,4.0,61.2790697674,274.522093023
2876,4.0,61.023255814,274.514341085
2877,4.0,60.7674418605,274.506589147
2878,4.0,60.511627907,274.498837209
2879,4.0,60.2558139535,274.491085271
2880,4.0,60.0,274.483333333
2881,4.0,59.7441860465,274.475581395
2882,4.0,59.488372093,274.467829457
2883,4.0,59.2325581395,274.460077519
2884,4.0,58.976744186,274.452325581
2885,4.0,58.7209302326,274.444573643
2886,4.0,58.4651162791,274.436821705
2887,4.0,58.2093023256,274.429069767
2888,4.0,57.9534883721,274.421317829
2889,4.0,57.6976744186,274.413565891
2890,4.0,57.4418604651,274.405813953
2891,4.0,57.1860465116,274.398062016
2892,4.0,56.9302325581,274.390310078
2893,4.0,56.6744186047,274.38255814
2894,4.0,56.4186046512,274.374806202
2895,4.0,56.1627906977,274.367054264
2896,4.0,55.9069767442,274.359302326
2897,4.0,55.6511627907,274.351550388
2898,4.0,55.3953488372,274.34379845
2899,4.0,55.1395348837,274.336046512
2900,4.0,54.8837209302,274.328294574
2901,4.0,54.6279069767,274.320542636
2902,4.0,54.3720930233,274.312790698
2903,4.0,54.1162790698,274.30503876
2904,4.0,53.8604651163,274.297286822
2905,4.0,53.6046511628,274.289534884
2906,4.0,53.3488372093,274.281782946
2907,4.0,53.0930232558,274.274031008
2908,4.0,52.8372093023,274.26627907
2909,4.0,52.5813953488,274.258527132
2910,4.0,52.3255813953,274.250775194
2911,4.0,52.0697674419,274.243023256
2912,4.0,51.8139534884,274.235271318
2913,4.0,51.5581395349,274.22751938
2914,4.0,51.3023255814,274.219767442
2915,4.0,51.0465116279,274.212015504
2916,4.0,50.7906976744,274.204263566
2917,4.0,50.5348837209,274.196511628
2918,4.0,50.2790697674,274.18875969
2919,4.0,50.023255814,274.181007752
2920,4.0,49.7674418605,274.173255814
2921,4.0,49.511627907,274.165503876
2922,4.0,49.2558139535,274.157751938
2923,4.0,49.0,274.15
2924,4.0,49.0,274.15
2925,4.0,49.0,274.15
2926,4.0,49.0,274.15
2927,4.0,49.5,274.15
2928,4.0,50.0,274.15
2929,4.0,50.0,274.15
2930,4.0,50.0,274.15
2931,4.0,49.75,274.15
2932,4.0,49.5,274.15
2933,4.0,49.25,274.15
2934,4.0,49.0,274.15
2935,4.0,49.0,274.15
2936,4.0,49.0,274.15
2937,4.0,49.0,274.15
2938,4.0,49.0,274.15
2939,4.0,49.0,274.15
2940,4.0,48.9107142857,274.15
2941,4.0,48.8214285714,274.15
2942,4.0,48.7321428571,274.15
2943,4.0,48.6428571429,274.15
2944,4.0,48.5535714286,274.15
2945,4.0,48.4642857143,274.15
2946,4.0,48.375,274.15
2947,4.0,48.2857142857,274.15
2948,4.0,48.1964285714,274.15
2949,4.0,48.1071428571,274.15
2950,4.0,48.0178571429,274.15
2951,4.0,47.9285714286,274.15
2952,4.0,47.8392857143,274.15
2953,4.0,47.75,274.15
2954,4.0,47.6607142857,274.15
2955,4.0,47.5714285714,274.15
2956,4.0,47.4821428571,274.15
2957,4.0,47.3928571429,274.15
2958,4.0,47.3035714286,274.15
2959,4.0,47.2142857143,274.15
2960,4.0,47.125,274.15
2961,4.0,47.0357142857,274.15
2962,4.0,46.9464285714,274.15
2963,4.0,46.8571428571,274.15
2964,4.0,46.7678571429,274.15
2965,4.0,46.6785714286,274.15
2966,4.0,46.5892857143,274.15
2967,4.0,46.5,274.15
2968,4.0,46.4107142857,274.15
2969,4.0,46.3214285714,274.15
2970,4.0,46.2321428571,274.15
2971,4.0,46.1428571429,274.15
2972,4.0,46.0535714286,274.15
2973,4.0,45.9642857143,274.15
2974,4.0,45.875,274.15
2975,4.0,45.7857142857,274.15
2976,4.0,45.6964285714,274.15
2977,4.0,45.6071428571,274.15
2978,4.0,45.5178571429,274.15
2979,4.0,45.4285714286,274.15
2980,4.0,45.3392857143,274.15
2981,4.0,45.25,274.15
2982,4.0,45.1607142857,274.15
2983,4.0,45.0714285714,274.15
2984,4.0,44.9821428571,274.15
2985,4.0,44.8928571429,274.15
2986,4.0,44.8035714286,274.15
2987,4.0,44.7142857143,274.15
2988,4.0,44.625,274.15
2989,4.0,44.5357142857,274.15
2990,4.0,44.4464285714,274.15
2991,4.0,44.3571428571,274.15
2992,4.0,44.2678571429,274.15
2993,4.0,44.1785714286,274.15
2994,4.0,44.0892857143,274.15
2995,4.0,44.0,274.15
2996,4.0,44.0,274.15
2997,4.0,44.0,274.15
2998,4.0,44.0,275.15
2999,4.0,48.0,274.15
3000,4.0,48.0,274.15
3001,4.0,48.0,274.15
3002,4.0,48.0,274.15
3003,2.0,48.0,274.15
3004,2.0,48.0,274.15
3005,2.0,53.0,274.15
3006,2.0,53.0,274.15
3007,2.0,53.0,274.15
3008,2.0,53.0,274.15
3009,2.0,53.0,274.15
3010,2.0,53.0,274.15
3011,2.0,53.0,274.15
3012,2.0,53.0,274.15
3013,2.0,53.0,274.15
3014,2.0,53.0,274.15
3015,2.0,53.0,274.15
3016,2.0,58.0,274.15
3017,2.0,58.0,274.15
3018,2.0,58.0,274.15
3019,2.0,58.0,274.15
3020,2.0,58.0,274.15
3021,2.0,58.0,274.15
3022,2.0,58.0,274.15
3023,2.0,59.0,274.15
3024,2.0,59.0,274.15
